Date,Headlines,Labels
06/07/2020,"Facebook, WhatsApp stop processing Hong Kong data requests",2
06/07/2020,Instagram testing Reels feature in India,2
07/07/2020,Facebook meets with social justice leaders over boycott,1
07/07/2020,Facebook 'stands firmly against hate' - Sandberg,1
07/07/2020,Social media stocks in focus as Facebook faces day of diplomacy,1
07/07/2020,Facebook accused of 'unkept promises' by the DNC,1
07/07/2020,Facebook meeting disappointed civil rights groups,1
08/07/2020,Facebook civil rights audit dings 'weaponized' platform,2
09/07/2020,Supreme Court will review Facebook's unsolicited text appeal,1
10/07/2020,Social Capital CEO builds short case for Facebook and Alphabet,1
10/07/2020,Facebook mulls political ad blackout before U.S. election - Bloomberg,1
13/07/2020,Megacaps rejoin the party with stocks set for broad-based rally,0
13/07/2020,"Jefferies raises targets on Facebook, rivals amid improving ad market",0
14/07/2020,"Google favoring YouTube results over rivals, WSJ says",2
15/07/2020,"Facebook, Sony boost game hardware production to feed hungry market - Nikkei",1
15/07/2020,These big tech names are integral to Fund's S&P-beating strategy,1
16/07/2020,EU top court strikes down data-sharing deal with U.S.,2
16/07/2020,Facebook preps global launch of TikTok competitor - NBC,2
16/07/2020,"Twitter hack, Disney downgrade dent Communication Services",2
17/07/2020,"FTC could depose Zuckerberg, Sandberg in Facebook probe - WSJ",1
21/07/2020,Snap remarks offer lens into Q3 expectations; social stocks dip,0
22/07/2020,Energy stocks giving back gains as inventory concerns rise,1
22/07/2020,WhatsApp testing credit offering to India users - TechCrunch,1
22/07/2020,Reinvention separates megacaps from dot-com’s winners – JMP’s Lehmann,1
22/07/2020,Facebook expected to join Twitter in action against QAnon theories,1
23/07/2020,Telecom takes a first step in helping sector as a whole,0
23/07/2020,"Twitter +7.9% as monetizable users, subscription potential steal focus from ad-sales disappointment",0
23/07/2020,Facebook proposing $650M to settle class-action case over biometrics,0
24/07/2020,House's tech-antitrust hearing likely headed for delay,1
24/07/2020,House delays high-profile tech antitrust hearing,1
27/07/2020,"Facebook moves earnings to Thursday, with Zuckerberg's conflict",1
28/07/2020,Instagram making 'lucrative offers' to TikTok creators - WSJ,0
29/07/2020,"CEOs of Amazon, Google, Apple and Facebook testify before Congress",1
29/07/2020,Key House tech antitrust hearing under way after delay (updated),1
29/07/2020,Facebook Q2 2020 Earnings Preview,1
30/07/2020,"Amazon, Google, Apple and Facebook report earnings after the close",2
30/07/2020,"Facebook EPS beats by $0.40, beats on revenue and active users, shares +5%",2
30/07/2020,"Facebook +1.6% as ad revenues, users drive easy Q2 beat",2
30/07/2020,"Search trends point to ongoing interest in games, e-commerce",2
30/07/2020,"Big tech - Apple, Amazon, Facebook, Alphabet show rally was no fluke?",2
31/07/2020,Facebook finally securing rights to music videos - Bloomberg,1
31/07/2020,"Australia to force Google, Facebook to pay for news content",1
31/07/2020,Facebook analysts cautious on ad revenue growth,1
31/07/2020,"Facebook surge leads tech megacaps higher, but Alphabet stumbles",1
31/07/2020,Social stocks mostly calm amid Microsoft-TikTok talk,1
31/07/2020,Facebook launching music videos this weekend,1
31/07/2020,"With Facebook boycott wrapping, GM says it's not resuming ad spend; what about other brands?",1
03/08/2020,Vornado Realty leases Farley Building to Facebook,1
05/08/2020,Instagram tackles TikTok challenge with debut of Reels feature,1
06/08/2020,"Facebook, Twitter, YouTube remove Trump posts over coronavirus misinformation",2
06/08/2020,Social stocks diverge after report of Microsoft's interest in all of TikTok,2
06/08/2020,Snap pares losses as top TikTok personality looks more to Snapchat,2
06/08/2020,Facebook extends remote work policy to summer 2021,2
07/08/2020,Sanders goes after pandemic wealth gains as Biden moves closer on taxes,2
07/08/2020,IZEA marketplace Shake adds Instagram Reels alongside TikTok,2
07/08/2020,Facebook relaxed misinfo rules for conservatives - NBC News,2
10/08/2020,"Shell Asset adds Microsoft, cuts Apple, exits Anglogold Ashanti",0
10/08/2020,"Second-half Internet stocks: More of the new trends, Baird says",0
11/08/2020,Facebook policy hits political content disguised as news - Axios,0
12/08/2020,"Facebook, Snap held talks to buy TikTok rival Dubsmash - report",1
14/08/2020,"Baupost hedge fund sheds Cheniere Energy, trims stakes in Colony Capital, PG&E, Univar, Facebook",1
14/08/2020,"Facebook criticizes Apple store fees, joining growing dispute",1
14/08/2020,"3G Capital buys stakes in Fastly, Zoom, while sheds Alibaba, Facebook",1
14/08/2020,Appaloosa (David Tepper) adds new stakes in AT&T; trims Facebook position,1
17/08/2020,"Whale Rock adds Square, NXP Semiconductors; sheds Intel, Walt Disney",1
17/08/2020,"Melvin Capital picks Google, Docusign, slashes Amazon, Netflix stake",1
17/08/2020,Buffett finds profits - not religion - in GOLD. But other miners may warrant more attention,1
18/08/2020,Facebook will remove Trump posts for violations - COO Sandberg,1
19/08/2020,"Facebook cracks down on content, accounts linked to QAnon theory with new violence policy",1
20/08/2020,Facebook wins court approval to settle biometric privacy lawsuit,2
20/08/2020,FTC interviews Zuckerberg in its Facebook antitrust probe - Politico,2
20/08/2020,"News publishers jump into Apple fray, criticizing App Store terms",2
21/08/2020,Facebook tries to appease regulators with support for data portability,1
21/08/2020,"Facebook losing marketing chief, preparing post-election protections",1
24/08/2020,"Facebook +2% alongside price target increases, Reels praise",1
24/08/2020,Facebook gets Street-high target from UBS on shopping potential,1
25/08/2020,"One-third of Americans use TikTok, according to the company",2
25/08/2020,"Facebook adds Shop tab, expands Shops and Instagram checkout; BIGC +21%",2
26/08/2020,Facebook says new iOS update could trim in-app ad business by more than half,2
26/08/2020,FAANG (S)? A surging Salesforce makes its case for tech titan inclusion,2
28/08/2020,"Facebook says Apple wouldn't let it notify purchasers about its 30% cut, claimed it was ""irrelevant""",1
28/08/2020,Facebook allows mainland China ad targeting despite longtime block,1
28/08/2020,White House interviewing replacements for FTC head - Politico,1
28/08/2020,"Facebook's Zuckerberg fires at Apple over App Store, ad changes",1
28/08/2020,"Facebook, Google withdraw FCC request for undersea cable to Hong Kong",1
31/08/2020,Zuckerberg says Facebook erred in not removing militia post,1
31/08/2020,Longtime Facebook veteran and partnerships leader resigns,1
01/09/2020,Facebook threatens to pull the plug on news sharing Down Under,1
01/09/2020,Megacaps looking increasingly Teflon: At the Open,1
01/09/2020,Facebook says it may remove content to reduce regulatory risk,1
03/09/2020,Facebook blocking U.S. political ad purchases week before election,0
03/09/2020,Apple said to delay iOS privacy change upsetting ad market - report,0
03/09/2020,Apple on pace for biggest one-day drop in market cap in history at $150B,0
03/09/2020,"Facebook, Twitter flag Trump posts about voting twice",0
03/09/2020,Apple confirms it's delaying privacy measures in iOS 14,0
04/09/2020,Apple market cap falls below $2T; Fab 5 shed $900B in two days,0
04/09/2020,"Snap, Zynga, Facebook among biggest beneficiaries of Apple privacy-change reprieve",0
09/09/2020,EU regulator orders Facebook to stop transferring user data to America - WSJ,1
10/09/2020,Facebook harks back to origins with college-only Campus offering,0
10/09/2020,Game-streaming celebrity Ninja returns to Twitch,0
11/09/2020,Apple loosens App Store rules on game streaming rivals (slightly),0
14/09/2020,"YouTube introduces Shorts, its own TikTok-alike feature",0
14/09/2020,Internet/platform stocks rise on bullish initiation at KeyBanc,0
14/09/2020,Facebook buying REI's brand-new HQ for $368M,0
15/09/2020,Kim Kardashian West freezing Instagram and Facebook accounts; shares dip,1
15/09/2020,Needham highlights value drivers implying 70% upside for this ad industry player,1
15/09/2020,FTC prepping possible antitrust suit against Facebook - WSJ,1
16/09/2020,"Facebook launches Project Aria for AR glasses, announces Oculus Quest 2",0
16/09/2020,"Facebook, New York Times team up on augmented-reality journalism",0
17/09/2020,Facebook launches Business Suite first to small businesses,0
17/09/2020,An antidote for waning tech lurks in materials ETF's biggest winners,0
18/09/2020,TikTok and WeChat downloads to be barred in U.S. starting Sunday,0
18/09/2020,Facebook shares in need of resilience to close out week: At the Open,0
18/09/2020,"Instagram, TikTok heads engage as deadlines close in",0
18/09/2020,"Barclays sees valuations at dot-com bubble levels, cuts megacaps",0
21/09/2020,Facebook says EU business at risk from regulatory action - report,1
22/09/2020,Facebook gains after Oppenheimer hikes price target off advertising recovery confidence,1
22/09/2020,"Megacaps holding up against major levels, despite weakness: At the Open",1
22/09/2020,Facebook not planning to exit Europe in face of regulator challenge - exec,1
23/09/2020,"Facebook, YouTube and Twitter ink deal with advertisers on harmful content",0
23/09/2020,DOJ proposes congressional limits for Internet-company immunity,0
24/09/2020,"YouTube expands fact-checking, Facebook readies oversight board",2
24/09/2020,"Senate committee set to subpoena CEOs of Google, Facebook, Twitter over Section 230",2
25/09/2020,Apple pauses 30% cut on real-world Facebook Events,2
29/09/2020,Communication services edges out of correction territory: At the Open,2
29/09/2020,Facebook names new chief marketer from within,2
30/09/2020,Facebook brings Messenger with disappearing messages to Instagram,1
30/09/2020,"Senate committee to vote on subpoenas for CEOs of Google, Facebook, Twitter",1
01/10/2020,Facebook broadens scope of prohibited election ads,1
01/10/2020,"Senate panel will subpoena Zuckerberg, Pichai, Dorsey",1
01/10/2020,"As Facebook and Google went, so went communications services names: Q3 Spotlight",1
01/10/2020,BofA names picks to play growing penetration of online commerce,1
02/10/2020,"CEOs of Facebook, Alphabet, Twitter to testify in Congress Oct. 28",1
06/10/2020,"House antitrust report hints at breaking up big tech, lawmaker says",0
06/10/2020,"Facebook adds Netflix, Zoom to its Portal devices",0
06/10/2020,TikTok passes Instagram as teens' second-favorite social app - report,0
06/10/2020,House antitrust panel's report urges tackling 'monopoly power' at four tech giants,0
06/10/2020,Facebook now removing all QAnon content,0
07/10/2020,Big Tech holding up after antitrust report: At the Open,1
07/10/2020,"Microsoft Mixer closure benefited Twitch, not Facebook",1
07/10/2020,"Facebook bans political ads after polls close, in new policy",1
08/10/2020,"Facebook, Alphabet see boosts as Cowen raises digital ad expectations",2
12/10/2020,EU crafting Big Tech 'hit list' - FT,2
12/10/2020,"Social media stocks jump as Deutsche Bank sees ad recovery, raises targets",2
13/10/2020,Global effort to map out rules for stablecoins,1
14/10/2020,"Millennial and Gen Z sustainability focus to boost these names the most, Cowen says",0
14/10/2020,Report on Hunter Biden/Ukraine links hits social media sharing roadblocks,0
15/10/2020,Big Tech sentiment gets shaky after three strong weeks: At the Open,1
15/10/2020,"Trump's feud with social media amps up with more skirmishes, blocked accounts",1
15/10/2020,FCC Chairman Pai says he'll revisit social-media law to clarify meaning (updated),1
16/10/2020,Twitter changes policy on hacked materials amid Biden-story flap,1
20/10/2020,"U.S., 11 states sue Google for antitrust over search and search ads",2
20/10/2020,"Jefferies raises targets on digital ad plays, favoring Facebook and Snap",2
20/10/2020,"Google shares rise amid landmark U.S. antitrust suit, pledge to fight back",2
20/10/2020,Social media stocks get juice as Snap soaks in sunny user numbers,2
21/10/2020,Social Media enthusiasm outweighing Netflix disappointment: At the Open,1
21/10/2020,Quibi may near shutdown as buyers pass on catalog - report,1
21/10/2020,Video service Quibi confirms shutdown after falling far short of goals,1
22/10/2020,Facebook Dating comes to Europe after long delay,1
22/10/2020,"Senate Judiciary OKs subpoenas for Facebook, Twitter CEOs over story blocks",1
22/10/2020,"Facebook moves to monetize WhatsApp via shopping, cloud services",1
22/10/2020,FTC huddling as end to Facebook antitrust probe nears - report,1
23/10/2020,Instagram expands test of live-stream tipping feature,2
23/10/2020,Facebook tries to shut down NYU political ad study,2
23/10/2020,"Facebook's Zuckerberg, Twitter's Dorsey to testify to Senate Judiciary Nov. 17",2
23/10/2020,BofA weighs election scenarios for impact on Internet names big and small,2
26/10/2020,Facebook preps measures for potential election unrest,0
27/10/2020,Facebook steps into cloud gaming arena,2
27/10/2020,Facebook achieves goal of helping 4M register to vote in the U.S.,2
27/10/2020,Facebook wins dismissal of pension fund's suit over Zuckerberg share class plan,2
27/10/2020,Twitter's Dorsey says eroding Section 230 could 'collapse' Internet communication,2
27/10/2020,Facebook's Zuckerberg says Section 230 is important but needs update,2
28/10/2020,Rocky start to Facebook's political ad ban,0
28/10/2020,Tech CEOs starting contentious Senate committee hearing on legal protections (updated),0
28/10/2020,Facebook Q3 2020 Earnings Preview,0
29/10/2020,Big Tech earnings follow Big Tech testimony,2
29/10/2020,"Facebook EPS beats by $0.80, beats on revenue",2
29/10/2020,"Facebook -1.5% after Q3 beat, double-digit revenue growth signal ad comeback",2
30/10/2020,"Twitter -20% as analysts pick focus between financial beat, user growth disappointment",0
30/10/2020,Facebook retrenches as analysts note ad recovery with some 2021 uncertainty,0
02/11/2020,"The message from Google, Facebook, Twitter, Pinterest and Snap's Q3 results",0
